Customer_ID,Recency,Frequency,Monetary,Future_Spend,Is_Churn,R_Score,F_Score,M_Score,RFM_Score,RFM_Segment,First_Purchase,Last_Purchase,Total_Transactions,Avg_Transaction,Std_Transaction,Category_Diversity,Avg_Quantity,Avg_Discount,Tenure_Days,Avg_Purchase_Freq,Last_Purchase_Month,Tech_Sales,Tech_Customer,Action_Segment
TW-21025,18,5,5227.562,51.263999999999996,0,5,3,5,13,Loyal Customers,2014-12-22,2017-06-13,10,522.7562,761.8190788582286,3,5.5,0.1,904,90.4,6,203.184,1,VIP Recent
TZ-21580,495,3,1702.126,5.16,0,1,1,3,5,Regular Customers,2014-11-11,2016-02-22,8,212.76575,271.8667045855639,3,3.5,0.1,468,58.5,2,1042.184,1,Tech Loyal
VB-21745,115,5,1999.8159999999998,5.78,0,3,3,3,9,Regular Customers,2015-07-17,2017-03-08,9,222.20177777777775,293.81549057945267,2,4.0,0.18888888888888888,600,66.66666666666667,3,0.0,0,Standard
VD-21670,399,6,6442.254,0.0,1,1,4,5,10,At Risk,2014-08-04,2016-05-28,16,402.640875,413.9288007825943,3,4.4375,0.07500000000000001,663,41.4375,5,3318.68,1,At-Risk High-Value
VF-21715,40,3,686.208,161.736,0,5,1,2,8,Needs Attention,2014-03-01,2017-05-22,6,114.368,254.68237100199926,2,3.0,0.08333333333333333,1178,196.33333333333334,5,0.0,0,Standard
VG-21790,153,4,654.87,191.14,0,3,2,1,6,Needs Attention,2014-08-08,2017-01-29,6,109.145,83.36984150878543,3,4.0,0.10000000000000002,905,150.83333333333334,1,211.168,1,Tech Loyal
VG-21805,104,5,427.372,0.0,1,3,3,1,7,Regular Customers,2014-09-22,2017-03-19,6,71.22866666666667,128.46227789147548,2,2.6666666666666665,0.10000000000000002,909,151.5,3,47.984,1,Tech Loyal
VM-21685,107,5,2405.694,49.172,0,3,3,4,10,Regular Customers,2014-04-07,2017-03-16,10,240.5694,419.7966501915475,2,3.2,0.1,1074,107.4,3,2191.056,1,Tech Loyal
VM-21835,382,4,365.87,14.82,0,1,2,1,4,Hibernating,2014-03-22,2016-06-14,7,52.26714285714286,50.837458523640386,2,2.7142857142857144,0.12857142857142856,815,116.42857142857143,6,268.44399999999996,1,Tech Loyal
VP-21730,1,2,94.792,899.1099999999999,0,5,1,1,7,Needs Attention,2015-07-05,2017-06-30,2,47.396,40.15800831714641,1,4.0,0.1,726,363.0,6,0.0,0,Standard
VP-21760,370,6,1466.74,1893.786,0,1,4,3,8,At Risk,2014-09-06,2016-06-26,12,122.22833333333334,129.02341345474917,3,4.666666666666667,0.15,659,54.916666666666664,6,160.93,1,Tech Loyal
VS-21820,39,4,1055.981,0.0,1,5,2,2,9,Needs Attention,2014-01-07,2017-05-23,8,131.997625,197.93469904991932,3,4.75,0.475,1232,154.0,5,108.784,1,Tech Loyal
VT-21700,818,2,1736.596,0.0,1,1,1,3,5,Regular Customers,2014-06-06,2015-04-05,9,192.9551111111111,231.35389254151553,3,4.666666666666667,0.3333333333333333,303,33.666666666666664,4,56.838,1,Promotion Responsive
VW-21775,140,8,4208.298000000001,1925.7400000000002,0,3,5,5,13,Regular Customers,2014-05-11,2017-02-11,14,300.59271428571435,430.7976735803245,3,4.357142857142857,0.20714285714285713,1007,71.92857142857143,2,1803.516,1,Tech Loyal
WB-21850,2,9,6022.989,137.113,0,5,5,5,15,Champions,2014-11-04,2017-06-29,34,177.14673529411763,247.4715929599596,3,4.0,0.19705882352941176,968,28.470588235294116,6,2035.254,1,VIP Recent
XP-21865,240,7,1925.346,449.312,0,2,4,3,9,At Risk,2014-01-20,2016-11-03,22,87.51572727272728,108.46061182672187,3,3.6363636363636362,0.04090909090909091,1018,46.27272727272727,11,77.202,1,Tech Loyal
YC-21895,298,4,4703.67,750.68,0,2,2,5,9,Regular Customers,2014-11-17,2016-09-06,7,671.9528571428572,1081.5908617999426,3,4.142857142857143,0.08571428571428573,659,94.14285714285714,9,1529.5600000000002,1,At-Risk High-Value
YS-21880,57,5,1851.384,4869.0599999999995,0,4,3,3,10,Loyal Customers,2015-01-12,2017-05-05,7,264.4834285714286,164.2502702654876,3,4.142857142857143,0.028571428571428574,844,120.57142857142857,5,236.0,1,Tech Loyal
ZC-21910,12,12,7996.017,29.689999999999998,0,5,5,5,15,Champions,2014-10-13,2017-06-19,28,285.57203571428573,458.8169866845145,3,3.5714285714285716,0.28214285714285714,980,35.0,6,2306.3720000000003,1,VIP Recent
ZD-21925,20,5,1493.944,0.0,1,5,3,3,11,Loyal Customers,2014-08-27,2017-06-11,9,165.99377777777778,263.162267410137,3,3.5555555555555554,0.1111111111111111,1019,113.22222222222223,6,1297.4,1,Tech Loyal
